gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,costat,mkvaltq
065417,20131231,2013,4,INDL,C,D,STD,YUM,USD,2013Q4,2013Q4,A,33495.2300
065417,20140331,2014,1,INDL,C,D,STD,YUM,USD,2014Q1,2014Q1,A,33322.3800
065417,20140630,2014,2,INDL,C,D,STD,YUM,USD,2014Q2,2014Q2,A,35728.0000
065417,20140930,2014,3,INDL,C,D,STD,YUM,USD,2014Q3,2014Q3,A,31455.2600
065417,20141231,2014,4,INDL,C,D,STD,YUM,USD,2014Q4,2014Q4,A,31616.9000
065417,20150331,2015,1,INDL,C,D,STD,YUM,USD,2015Q1,2015Q1,A,34085.7600
065417,20150630,2015,2,INDL,C,D,STD,YUM,USD,2015Q2,2015Q2,A,38914.5600
065417,20150930,2015,3,INDL,C,D,STD,YUM,USD,2015Q3,2015Q3,A,34458.4500
065417,20151231,2015,4,INDL,C,D,STD,YUM,USD,2015Q4,2015Q4,A,30681.0000
065417,20160331,2016,1,INDL,C,D,STD,YUM,USD,2016Q1,2016Q1,A,33312.9500
065417,20160630,2016,2,INDL,C,D,STD,YUM,USD,2016Q2,2016Q2,A,33085.0800
065417,20160930,2016,3,INDL,C,D,STD,YUM,USD,2016Q3,2016Q3,A,34144.5600
065417,20161231,2016,4,INDL,C,D,STD,YUM,USD,2016Q4,2016Q4,A,22482.1500
065417,20170331,2017,1,INDL,C,D,STD,YUM,USD,2017Q1,2017Q1,A,22365.0000
065417,20170630,2017,2,INDL,C,D,STD,YUM,USD,2017Q2,2017Q2,A,25447.2000
065417,20170930,2017,3,INDL,C,D,STD,YUM,USD,2017Q3,2017Q3,A,24953.7900
065417,20171231,2017,4,INDL,C,D,STD,YUM,USD,2017Q4,2017Q4,A,27094.5200
065417,20180331,2018,1,INDL,C,D,STD,YUM,USD,2018Q1,2018Q1,A,27837.5100
065417,20180630,2018,2,INDL,C,D,STD,YUM,USD,2018Q2,2018Q2,A,24952.1800
065417,20180930,2018,3,INDL,C,D,STD,YUM,USD,2018Q3,2018Q3,A,28454.8300
065417,20181231,2018,4,INDL,C,D,STD,YUM,USD,2018Q4,2018Q4,A,28127.5200
065417,20190331,2019,1,INDL,C,D,STD,YUM,USD,2019Q1,2019Q1,A,30541.8600
065417,20190630,2019,2,INDL,C,D,STD,YUM,USD,2019Q2,2019Q2,A,33643.6800
065417,20190930,2019,3,INDL,C,D,STD,YUM,USD,2019Q3,2019Q3,A,34369.2900
065417,20191231,2019,4,INDL,C,D,STD,YUM,USD,2019Q4,2019Q4,A,30219.0000
065417,20200331,2020,1,INDL,C,D,STD,YUM,USD,2020Q1,2020Q1,A,20627.5300
065417,20200630,2020,2,INDL,C,D,STD,YUM,USD,2020Q2,2020Q2,A,26159.9100
065417,20200930,2020,3,INDL,C,D,STD,YUM,USD,2020Q3,2020Q3,A,27572.6000
065609,20100331,2010,1,INDL,C,D,STD,CHRW,USD,2010Q1,2010Q1,A,9279.2541
065609,20100630,2010,2,INDL,C,D,STD,CHRW,USD,2010Q2,2010Q2,A,9238.8921
065609,20100930,2010,3,INDL,C,D,STD,CHRW,USD,2010Q3,2010Q3,A,11605.1118
065609,20101231,2010,4,INDL,C,D,STD,CHRW,USD,2010Q4,2010Q4,A,13315.3891
065609,20110331,2011,1,INDL,C,D,STD,CHRW,USD,2011Q1,2011Q1,A,12287.0475
065609,20110630,2011,2,INDL,C,D,STD,CHRW,USD,2011Q2,2011Q2,A,13057.4808
065609,20110930,2011,3,INDL,C,D,STD,CHRW,USD,2011Q3,2011Q3,A,11249.4156
065609,20111231,2011,4,INDL,C,D,STD,CHRW,USD,2011Q4,2011Q4,A,11404.9130
065609,20120331,2012,1,INDL,C,D,STD,CHRW,USD,2012Q1,2012Q1,A,10656.2708
065609,20120630,2012,2,INDL,C,D,STD,CHRW,USD,2012Q2,2012Q2,A,9491.8101
065609,20120930,2012,3,INDL,C,D,STD,CHRW,USD,2012Q3,2012Q3,A,9443.7990
065609,20121231,2012,4,INDL,C,D,STD,CHRW,USD,2012Q4,2012Q4,A,10199.0929
065609,20130331,2013,1,INDL,C,D,STD,CHRW,USD,2013Q1,2013Q1,A,9547.1949
065609,20130630,2013,2,INDL,C,D,STD,CHRW,USD,2013Q2,2013Q2,A,8994.7905
065609,20130930,2013,3,INDL,C,D,STD,CHRW,USD,2013Q3,2013Q3,A,9087.8921
065609,20131231,2013,4,INDL,C,D,STD,CHRW,USD,2013Q4,2013Q4,A,8763.9950
065609,20140331,2014,1,INDL,C,D,STD,CHRW,USD,2014Q1,2014Q1,A,7780.7009
065609,20140630,2014,2,INDL,C,D,STD,CHRW,USD,2014Q2,2014Q2,A,9423.3778
065609,20140930,2014,3,INDL,C,D,STD,CHRW,USD,2014Q3,2014Q3,A,9725.2311
065609,20141231,2014,4,INDL,C,D,STD,CHRW,USD,2014Q4,2014Q4,A,10968.2396
065609,20150331,2015,1,INDL,C,D,STD,CHRW,USD,2015Q1,2015Q1,A,10677.8923
065609,20150630,2015,2,INDL,C,D,STD,CHRW,USD,2015Q2,2015Q2,A,9054.9727
065609,20150930,2015,3,INDL,C,D,STD,CHRW,USD,2015Q3,2015Q3,A,9767.6402
065609,20151231,2015,4,INDL,C,D,STD,CHRW,USD,2015Q4,2015Q4,A,8897.0791
065609,20160331,2016,1,INDL,C,D,STD,CHRW,USD,2016Q1,2016Q1,A,10617.1911
065609,20160630,2016,2,INDL,C,D,STD,CHRW,USD,2016Q2,2016Q2,A,10605.3503
065609,20160930,2016,3,INDL,C,D,STD,CHRW,USD,2016Q3,2016Q3,A,9998.1331
065609,20161231,2016,4,INDL,C,D,STD,CHRW,USD,2016Q4,2016Q4,A,10348.5611
065609,20170331,2017,1,INDL,C,D,STD,CHRW,USD,2017Q1,2017Q1,A,10910.5656
065609,20170630,2017,2,INDL,C,D,STD,CHRW,USD,2017Q2,2017Q2,A,9661.8337
065609,20170930,2017,3,INDL,C,D,STD,CHRW,USD,2017Q3,2017Q3,A,10644.1831
065609,20171231,2017,4,INDL,C,D,STD,CHRW,USD,2017Q4,2017Q4,A,12431.7968
065609,20180331,2018,1,INDL,C,D,STD,CHRW,USD,2018Q1,2018Q1,A,13058.7696
065609,20180630,2018,2,INDL,C,D,STD,CHRW,USD,2018Q2,2018Q2,A,11607.3230
065609,20180930,2018,3,INDL,C,D,STD,CHRW,USD,2018Q3,2018Q3,A,13512.9600
065609,20181231,2018,4,INDL,C,D,STD,CHRW,USD,2018Q4,2018Q4,A,11544.2116
065609,20190331,2019,1,INDL,C,D,STD,CHRW,USD,2019Q1,2019Q1,A,11907.9741
065609,20190630,2019,2,INDL,C,D,STD,CHRW,USD,2019Q2,2019Q2,A,11448.9099
065609,20190930,2019,3,INDL,C,D,STD,CHRW,USD,2019Q3,2019Q3,A,11458.1866
065609,20191231,2019,4,INDL,C,D,STD,CHRW,USD,2019Q4,2019Q4,A,10548.7890
065609,20200331,2020,1,INDL,C,D,STD,CHRW,USD,2020Q1,2020Q1,A,8909.5932
065609,20200630,2020,2,INDL,C,D,STD,CHRW,USD,2020Q2,2020Q2,A,10651.2794
065609,20200930,2020,3,INDL,C,D,STD,CHRW,USD,2020Q3,2020Q3,A,13887.6210
065772,20100331,2010,1,INDL,C,D,STD,MTD,USD,2010Q1,2010Q1,A,3674.0340
065772,20100630,2010,2,INDL,C,D,STD,MTD,USD,2010Q2,2010Q2,A,3729.2234
065772,20100930,2010,3,INDL,C,D,STD,MTD,USD,2010Q3,2010Q3,A,4084.7430
065772,20101231,2010,4,INDL,C,D,STD,MTD,USD,2010Q4,2010Q4,A,4902.9843
065772,20110331,2011,1,INDL,C,D,STD,MTD,USD,2011Q1,2011Q1,A,5528.5960
065772,20110630,2011,2,INDL,C,D,STD,MTD,USD,2011Q2,2011Q2,A,5377.8743
065772,20110930,2011,3,INDL,C,D,STD,MTD,USD,2011Q3,2011Q3,A,4420.4966
065772,20111231,2011,4,INDL,C,D,STD,MTD,USD,2011Q4,2011Q4,A,4666.1589
065772,20120331,2012,1,INDL,C,D,STD,MTD,USD,2012Q1,2012Q1,A,5810.0180
065772,20120630,2012,2,INDL,C,D,STD,MTD,USD,2012Q2,2012Q2,A,4835.4021
065772,20120930,2012,3,INDL,C,D,STD,MTD,USD,2012Q3,2012Q3,A,5232.1566
065772,20121231,2012,4,INDL,C,D,STD,MTD,USD,2012Q4,2012Q4,A,5878.2530
065772,20130331,2013,1,INDL,C,D,STD,MTD,USD,2013Q1,2013Q1,A,6436.2589
065772,20130630,2013,2,INDL,C,D,STD,MTD,USD,2013Q2,2013Q2,A,6024.9340
065772,20130930,2013,3,INDL,C,D,STD,MTD,USD,2013Q3,2013Q3,A,7127.3117
065772,20131231,2013,4,INDL,C,D,STD,MTD,USD,2013Q4,2013Q4,A,7153.2513
065772,20140331,2014,1,INDL,C,D,STD,MTD,USD,2014Q1,2014Q1,A,6886.5696
065772,20140630,2014,2,INDL,C,D,STD,MTD,USD,2014Q2,2014Q2,A,7313.8638
065772,20140930,2014,3,INDL,C,D,STD,MTD,USD,2014Q3,2014Q3,A,7311.7431
065772,20141231,2014,4,INDL,C,D,STD,MTD,USD,2014Q4,2014Q4,A,8542.3778
065772,20150331,2015,1,INDL,C,D,STD,MTD,USD,2015Q1,2015Q1,A,9191.6832
065772,20150630,2015,2,INDL,C,D,STD,MTD,USD,2015Q2,2015Q2,A,9458.1005
065772,20150930,2015,3,INDL,C,D,STD,MTD,USD,2015Q3,2015Q3,A,7789.6322
065772,20151231,2015,4,INDL,C,D,STD,MTD,USD,2015Q4,2015Q4,A,9187.0317
065772,20160331,2016,1,INDL,C,D,STD,MTD,USD,2016Q1,2016Q1,A,9225.4328
065772,20160630,2016,2,INDL,C,D,STD,MTD,USD,2016Q2,2016Q2,A,9666.7308
065772,20160930,2016,3,INDL,C,D,STD,MTD,USD,2016Q3,2016Q3,A,11014.6599
065772,20161231,2016,4,INDL,C,D,STD,MTD,USD,2016Q4,2016Q4,A,10890.9312
065772,20170331,2017,1,INDL,C,D,STD,MTD,USD,2017Q1,2017Q1,A,12366.4140
065772,20170630,2017,2,INDL,C,D,STD,MTD,USD,2017Q2,2017Q2,A,15106.6447
065772,20170930,2017,3,INDL,C,D,STD,MTD,USD,2017Q3,2017Q3,A,16016.5466
065772,20171231,2017,4,INDL,C,D,STD,MTD,USD,2017Q4,2017Q4,A,15823.1603
065772,20180331,2018,1,INDL,C,D,STD,MTD,USD,2018Q1,2018Q1,A,14601.7368
065772,20180630,2018,2,INDL,C,D,STD,MTD,USD,2018Q2,2018Q2,A,14589.5768
065772,20180930,2018,3,INDL,C,D,STD,MTD,USD,2018Q3,2018Q3,A,15251.9041
065772,20181231,2018,4,INDL,C,D,STD,MTD,USD,2018Q4,2018Q4,A,14095.3848
065772,20190331,2019,1,INDL,C,D,STD,MTD,USD,2019Q1,2019Q1,A,17932.5690
065772,20190630,2019,2,INDL,C,D,STD,MTD,USD,2019Q2,2019Q2,A,20671.5600
065772,20190930,2019,3,INDL,C,D,STD,MTD,USD,2019Q3,2019Q3,A,17155.6620
065772,20191231,2019,4,INDL,C,D,STD,MTD,USD,2019Q4,2019Q4,A,19137.8800
065772,20200331,2020,1,INDL,C,D,STD,MTD,USD,2020Q1,2020Q1,A,16508.7131
065772,20200630,2020,2,INDL,C,D,STD,MTD,USD,2020Q2,2020Q2,A,19309.8391
065772,20200930,2020,3,INDL,C,D,STD,MTD,USD,2020Q3,2020Q3,A,22980.0213
065886,20100331,2010,1,INDL,C,D,STD,AMG,USD,2010Q1,2010Q1,A,3519.3710
065886,20100630,2010,2,INDL,C,D,STD,AMG,USD,2010Q2,2010Q2,A,3105.2255
065886,20100930,2010,3,INDL,C,D,STD,AMG,USD,2010Q3,2010Q3,A,4023.1317
065886,20101231,2010,4,INDL,C,D,STD,AMG,USD,2010Q4,2010Q4,A,5120.2481
065886,20110331,2011,1,INDL,C,D,STD,AMG,USD,2011Q1,2011Q1,A,5693.0366
065886,20110630,2011,2,INDL,C,D,STD,AMG,USD,2011Q2,2011Q2,A,5281.0812
065886,20110930,2011,3,INDL,C,D,STD,AMG,USD,2011Q3,2011Q3,A,4017.2335
065886,20111231,2011,4,INDL,C,D,STD,AMG,USD,2011Q4,2011Q4,A,4931.8300
065886,20120331,2012,1,INDL,C,D,STD,AMG,USD,2012Q1,2012Q1,A,5742.6734
065886,20120630,2012,2,INDL,C,D,STD,AMG,USD,2012Q2,2012Q2,A,5620.0386
065886,20120930,2012,3,INDL,C,D,STD,AMG,USD,2012Q3,2012Q3,A,6371.5230
065886,20121231,2012,4,INDL,C,D,STD,AMG,USD,2012Q4,2012Q4,A,6793.8300
065886,20130331,2013,1,INDL,C,D,STD,AMG,USD,2013Q1,2013Q1,A,8098.9747
065886,20130630,2013,2,INDL,C,D,STD,AMG,USD,2013Q2,2013Q2,A,8664.5569
065886,20130930,2013,3,INDL,C,D,STD,AMG,USD,2013Q3,2013Q3,A,9676.0846
065886,20131231,2013,4,INDL,C,D,STD,AMG,USD,2013Q4,2013Q4,A,11472.9520
065886,20140331,2014,1,INDL,C,D,STD,AMG,USD,2014Q1,2014Q1,A,11058.9641
065886,20140630,2014,2,INDL,C,D,STD,AMG,USD,2014Q2,2014Q2,A,11410.5862
065886,20140930,2014,3,INDL,C,D,STD,AMG,USD,2014Q3,2014Q3,A,11136.6099
065886,20141231,2014,4,INDL,C,D,STD,AMG,USD,2014Q4,2014Q4,A,11588.3040
065886,20150331,2015,1,INDL,C,D,STD,AMG,USD,2015Q1,2015Q1,A,11753.6207
065886,20150630,2015,2,INDL,C,D,STD,AMG,USD,2015Q2,2015Q2,A,11866.4824
065886,20150930,2015,3,INDL,C,D,STD,AMG,USD,2015Q3,2015Q3,A,9239.7866
065886,20151231,2015,4,INDL,C,D,STD,AMG,USD,2015Q4,2015Q4,A,8595.0880
065886,20160331,2016,1,INDL,C,D,STD,AMG,USD,2016Q1,2016Q1,A,8739.0688
065886,20160630,2016,2,INDL,C,D,STD,AMG,USD,2016Q2,2016Q2,A,7583.5614
065886,20160930,2016,3,INDL,C,D,STD,AMG,USD,2016Q3,2016Q3,A,7932.0199
065886,20161231,2016,4,INDL,C,D,STD,AMG,USD,2016Q4,2016Q4,A,8238.5100
065886,20170331,2017,1,INDL,C,D,STD,AMG,USD,2017Q1,2017Q1,A,9279.3319
065886,20170630,2017,2,INDL,C,D,STD,AMG,USD,2017Q2,2017Q2,A,9271.5740
065886,20170930,2017,3,INDL,C,D,STD,AMG,USD,2017Q3,2017Q3,A,10554.5480
065886,20171231,2017,4,INDL,C,D,STD,AMG,USD,2017Q4,2017Q4,A,11309.2750
065886,20180331,2018,1,INDL,C,D,STD,AMG,USD,2018Q1,2018Q1,A,10294.1940
065886,20180630,2018,2,INDL,C,D,STD,AMG,USD,2018Q2,2018Q2,A,7938.9780
065886,20180930,2018,3,INDL,C,D,STD,AMG,USD,2018Q3,2018Q3,A,7205.1440
065886,20181231,2018,4,INDL,C,D,STD,AMG,USD,2018Q4,2018Q4,A,5066.8800
065886,20190331,2019,1,INDL,C,D,STD,AMG,USD,2019Q1,2019Q1,A,5505.4540
065886,20190630,2019,2,INDL,C,D,STD,AMG,USD,2019Q2,2019Q2,A,4671.4980
065886,20190930,2019,3,INDL,C,D,STD,AMG,USD,2019Q3,2019Q3,A,4142.4950
065886,20191231,2019,4,INDL,C,D,STD,AMG,USD,2019Q4,2019Q4,A,4075.9940
065886,20200331,2020,1,INDL,C,D,STD,AMG,USD,2020Q1,2020Q1,A,2791.4080
065886,20200630,2020,2,INDL,C,D,STD,AMG,USD,2020Q2,2020Q2,A,3489.4080
065886,20200930,2020,3,INDL,C,D,STD,AMG,USD,2020Q3,2020Q3,A,3104.4520
065967,20100331,2010,1,INDL,C,D,STD,EVHC,USD,2010Q1,2010Q1,I,667.3253
065967,20100630,2010,2,INDL,C,D,STD,EVHC,USD,2010Q2,2010Q2,I,550.9588
065967,20100930,2010,3,INDL,C,D,STD,EVHC,USD,2010Q3,2010Q3,I,540.5690
065967,20101231,2010,4,INDL,C,D,STD,EVHC,USD,2010Q4,2010Q4,I,650.2880
065967,20110331,2011,1,INDL,C,D,STD,EVHC,USD,2011Q1,2011Q1,I,794.1859
065967,20110630,2011,2,INDL,C,D,STD,EVHC,USD,2011Q2,2011Q2,I,817.3987
065967,20110930,2011,3,INDL,C,D,STD,EVHC,USD,2011Q3,2011Q3,I,704.0250
065967,20111231,2011,4,INDL,C,D,STD,EVHC,USD,2011Q4,2011Q4,I,814.6354
065967,20120331,2012,1,INDL,C,D,STD,EVHC,USD,2012Q1,2012Q1,I,882.5172
065967,20120630,2012,2,INDL,C,D,STD,EVHC,USD,2012Q2,2012Q2,I,948.0875
065967,20120930,2012,3,INDL,C,D,STD,EVHC,USD,2012Q3,2012Q3,I,899.0500
065967,20121231,2012,4,INDL,C,D,STD,EVHC,USD,2012Q4,2012Q4,I,958.5494
065967,20130331,2013,1,INDL,C,D,STD,EVHC,USD,2013Q1,2013Q1,I,1073.0824
065967,20130630,2013,2,INDL,C,D,STD,EVHC,USD,2013Q2,2013Q2,I,1123.0245
065967,20130930,2013,3,INDL,C,D,STD,EVHC,USD,2013Q3,2013Q3,I,1276.5138
065967,20131231,2013,4,INDL,C,D,STD,EVHC,USD,2013Q4,2013Q4,I,1485.6498
065967,20140331,2014,1,INDL,C,D,STD,EVHC,USD,2014Q1,2014Q1,I,1530.3354
065967,20140630,2014,2,INDL,C,D,STD,EVHC,USD,2014Q2,2014Q2,I,1484.3060
065967,20140930,2014,3,INDL,C,D,STD,EVHC,USD,2014Q3,2014Q3,I,2408.5562
065967,20141231,2014,4,INDL,C,D,STD,EVHC,USD,2014Q4,2014Q4,I,2633.2245
065967,20150331,2015,1,INDL,C,D,STD,EVHC,USD,2015Q1,2015Q1,I,2978.3678
065967,20150630,2015,2,INDL,C,D,STD,EVHC,USD,2015Q2,2015Q2,I,3388.5879
065967,20150930,2015,3,INDL,C,D,STD,EVHC,USD,2015Q3,2015Q3,I,3765.4381
065967,20151231,2015,4,INDL,C,D,STD,EVHC,USD,2015Q4,2015Q4,I,4126.3440
065967,20160331,2016,1,INDL,C,D,STD,EVHC,USD,2016Q1,2016Q1,I,4087.2594
065967,20160630,2016,2,INDL,C,D,STD,EVHC,USD,2016Q2,2016Q2,I,4250.4326
065967,20160930,2016,3,INDL,C,D,STD,EVHC,USD,2016Q3,2016Q3,I,3674.6082
065967,20161231,2016,4,INDL,C,D,STD,EVHC,USD,2016Q4,2016Q4,I,7435.1826
065967,20170331,2017,1,INDL,C,D,STD,EVHC,USD,2017Q1,2017Q1,I,7206.3264
065967,20170630,2017,2,INDL,C,D,STD,EVHC,USD,2017Q2,2017Q2,I,7430.1552
065967,20170930,2017,3,INDL,C,D,STD,EVHC,USD,2017Q3,2017Q3,I,5433.9606
065967,20171231,2017,4,INDL,C,D,STD,EVHC,USD,2017Q4,2017Q4,I,4182.4858
065967,20180331,2018,1,INDL,C,D,STD,EVHC,USD,2018Q1,2018Q1,I,4654.0652
065967,20180630,2018,2,INDL,C,D,STD,EVHC,USD,2018Q2,2018Q2,I,5342.9020
066065,20100331,2010,1,INDL,C,D,STD,URI,USD,2010Q1,2010Q1,A,566.8709
066065,20100630,2010,2,INDL,C,D,STD,URI,USD,2010Q2,2010Q2,A,564.1116
066065,20100930,2010,3,INDL,C,D,STD,URI,USD,2010Q3,2010Q3,A,898.3097
066065,20101231,2010,4,INDL,C,D,STD,URI,USD,2010Q4,2010Q4,A,1379.1278
066065,20110331,2011,1,INDL,C,D,STD,URI,USD,2011Q1,2011Q1,A,2039.6314
066065,20110630,2011,2,INDL,C,D,STD,URI,USD,2011Q2,2011Q2,A,1590.2432
066065,20110930,2011,3,INDL,C,D,STD,URI,USD,2011Q3,2011Q3,A,1054.9923
066065,20111231,2011,4,INDL,C,D,STD,URI,USD,2011Q4,2011Q4,A,1858.0449
066065,20120331,2012,1,INDL,C,D,STD,URI,USD,2012Q1,2012Q1,A,2735.1811
066065,20120630,2012,2,INDL,C,D,STD,URI,USD,2012Q2,2012Q2,A,3154.6570
066065,20120930,2012,3,INDL,C,D,STD,URI,USD,2012Q3,2012Q3,A,3028.6189
066065,20121231,2012,4,INDL,C,D,STD,URI,USD,2012Q4,2012Q4,A,4232.6317
066065,20130331,2013,1,INDL,C,D,STD,URI,USD,2013Q1,2013Q1,A,5179.9880
066065,20130630,2013,2,INDL,C,D,STD,URI,USD,2013Q2,2013Q2,A,4664.3391
066065,20130930,2013,3,INDL,C,D,STD,URI,USD,2013Q3,2013Q3,A,5434.4350
066065,20131231,2013,4,INDL,C,D,STD,URI,USD,2013Q4,2013Q4,A,7271.8776
066065,20140331,2014,1,INDL,C,D,STD,URI,USD,2014Q1,2014Q1,A,9259.3083
066065,20140630,2014,2,INDL,C,D,STD,URI,USD,2014Q2,2014Q2,A,10068.1138
066065,20140930,2014,3,INDL,C,D,STD,URI,USD,2014Q3,2014Q3,A,11094.8904
066065,20141231,2014,4,INDL,C,D,STD,URI,USD,2014Q4,2014Q4,A,9984.5348
066065,20150331,2015,1,INDL,C,D,STD,URI,USD,2015Q1,2015Q1,A,8835.9565
066065,20150630,2015,2,INDL,C,D,STD,URI,USD,2015Q2,2015Q2,A,8356.2318
066065,20150930,2015,3,INDL,C,D,STD,URI,USD,2015Q3,2015Q3,A,5574.2614
066065,20151231,2015,4,INDL,C,D,STD,URI,USD,2015Q4,2015Q4,A,6657.4310
066065,20160331,2016,1,INDL,C,D,STD,URI,USD,2016Q1,2016Q1,A,5558.3556
066065,20160630,2016,2,INDL,C,D,STD,URI,USD,2016Q2,2016Q2,A,5819.2475
066065,20160930,2016,3,INDL,C,D,STD,URI,USD,2016Q3,2016Q3,A,6647.0826
066065,20161231,2016,4,INDL,C,D,STD,URI,USD,2016Q4,2016Q4,A,8892.1588
066065,20170331,2017,1,INDL,C,D,STD,URI,USD,2017Q1,2017Q1,A,10567.6004
066065,20170630,2017,2,INDL,C,D,STD,URI,USD,2017Q2,2017Q2,A,9528.3907
066065,20170930,2017,3,INDL,C,D,STD,URI,USD,2017Q3,2017Q3,A,11733.5193
066065,20171231,2017,4,INDL,C,D,STD,URI,USD,2017Q4,2017Q4,A,14520.2062
066065,20180331,2018,1,INDL,C,D,STD,URI,USD,2018Q1,2018Q1,A,14495.5016
066065,20180630,2018,2,INDL,C,D,STD,URI,USD,2018Q2,2018Q2,A,12236.9599
066065,20180930,2018,3,INDL,C,D,STD,URI,USD,2018Q3,2018Q3,A,13339.4532
066065,20181231,2018,4,INDL,C,D,STD,URI,USD,2018Q4,2018Q4,A,8189.3787
066065,20190331,2019,1,INDL,C,D,STD,URI,USD,2019Q1,2019Q1,A,9004.3853
066065,20190630,2019,2,INDL,C,D,STD,URI,USD,2019Q2,2019Q2,A,10269.8062
066065,20190930,2019,3,INDL,C,D,STD,URI,USD,2019Q3,2019Q3,A,9441.6046
066065,20191231,2019,4,INDL,C,D,STD,URI,USD,2019Q4,2019Q4,A,12401.3507
066065,20200331,2020,1,INDL,C,D,STD,URI,USD,2020Q1,2020Q1,A,7413.7392
066065,20200630,2020,2,INDL,C,D,STD,URI,USD,2020Q2,2020Q2,A,10742.6542
066065,20200930,2020,3,INDL,C,D,STD,URI,USD,2020Q3,2020Q3,A,12587.0340
066368,20100331,2010,1,INDL,C,D,STD,VRSN,USD,2010Q1,2010Q1,A,4746.3082
066368,20100630,2010,2,INDL,C,D,STD,VRSN,USD,2010Q2,2010Q2,A,4643.8074
066368,20100930,2010,3,INDL,C,D,STD,VRSN,USD,2010Q3,2010Q3,A,5451.2498
066368,20101231,2010,4,INDL,C,D,STD,VRSN,USD,2010Q4,2010Q4,A,5643.2851
066368,20110331,2011,1,INDL,C,D,STD,VRSN,USD,2011Q1,2011Q1,A,6098.2347
066368,20110630,2011,2,INDL,C,D,STD,VRSN,USD,2011Q2,2011Q2,A,5566.0041
066368,20110930,2011,3,INDL,C,D,STD,VRSN,USD,2011Q3,2011Q3,A,4549.9055
066368,20111231,2011,4,INDL,C,D,STD,VRSN,USD,2011Q4,2011Q4,A,5694.5538
066368,20120331,2012,1,INDL,C,D,STD,VRSN,USD,2012Q1,2012Q1,A,6072.7992
066368,20120630,2012,2,INDL,C,D,STD,VRSN,USD,2012Q2,2012Q2,A,6825.9812
066368,20120930,2012,3,INDL,C,D,STD,VRSN,USD,2012Q3,2012Q3,A,7573.2913
066368,20121231,2012,4,INDL,C,D,STD,VRSN,USD,2012Q4,2012Q4,A,5954.6774
066368,20130331,2013,1,INDL,C,D,STD,VRSN,USD,2013Q1,2013Q1,A,7146.5150
066368,20130630,2013,2,INDL,C,D,STD,VRSN,USD,2013Q2,2013Q2,A,6436.4439
066368,20130930,2013,3,INDL,C,D,STD,VRSN,USD,2013Q3,2013Q3,A,7005.2121
066368,20131231,2013,4,INDL,C,D,STD,VRSN,USD,2013Q4,2013Q4,A,7994.0207
066368,20140331,2014,1,INDL,C,D,STD,VRSN,USD,2014Q1,2014Q1,A,7115.7965
066368,20140630,2014,2,INDL,C,D,STD,VRSN,USD,2014Q2,2014Q2,A,6149.7183
066368,20140930,2014,3,INDL,C,D,STD,VRSN,USD,2014Q3,2014Q3,A,6726.0731
066368,20141231,2014,4,INDL,C,D,STD,VRSN,USD,2014Q4,2014Q4,A,6751.7640
066368,20150331,2015,1,INDL,C,D,STD,VRSN,USD,2015Q1,2015Q1,A,7797.2501
066368,20150630,2015,2,INDL,C,D,STD,VRSN,USD,2015Q2,2015Q2,A,7037.8082
066368,20150930,2015,3,INDL,C,D,STD,VRSN,USD,2015Q3,2015Q3,A,7895.0290
066368,20151231,2015,4,INDL,C,D,STD,VRSN,USD,2015Q4,2015Q4,A,9615.8899
066368,20160331,2016,1,INDL,C,D,STD,VRSN,USD,2016Q1,2016Q1,A,9640.1467
066368,20160630,2016,2,INDL,C,D,STD,VRSN,USD,2016Q2,2016Q2,A,9266.7828
066368,20160930,2016,3,INDL,C,D,STD,VRSN,USD,2016Q3,2016Q3,A,8222.6328
066368,20161231,2016,4,INDL,C,D,STD,VRSN,USD,2016Q4,2016Q4,A,7842.1324
066368,20170331,2017,1,INDL,C,D,STD,VRSN,USD,2017Q1,2017Q1,A,8871.5437
066368,20170630,2017,2,INDL,C,D,STD,VRSN,USD,2017Q2,2017Q2,A,9315.5216
066368,20170930,2017,3,INDL,C,D,STD,VRSN,USD,2017Q3,2017Q3,A,10518.2474
066368,20171231,2017,4,INDL,C,D,STD,VRSN,USD,2017Q4,2017Q4,A,11168.3140
066368,20180331,2018,1,INDL,C,D,STD,VRSN,USD,2018Q1,2018Q1,A,11500.9128
066368,20180630,2018,2,INDL,C,D,STD,VRSN,USD,2018Q2,2018Q2,A,16791.2124
066368,20180930,2018,3,INDL,C,D,STD,VRSN,USD,2018Q3,2018Q3,A,19399.8190
066368,20181231,2018,4,INDL,C,D,STD,VRSN,USD,2018Q4,2018Q4,A,17800.2867
066368,20190331,2019,1,INDL,C,D,STD,VRSN,USD,2019Q1,2019Q1,A,21676.6300
066368,20190630,2019,2,INDL,C,D,STD,VRSN,USD,2019Q2,2019Q2,A,24795.4997
066368,20190930,2019,3,INDL,C,D,STD,VRSN,USD,2019Q3,2019Q3,A,22202.6942
066368,20191231,2019,4,INDL,C,D,STD,VRSN,USD,2019Q4,2019Q4,A,22488.6462
066368,20200331,2020,1,INDL,C,D,STD,VRSN,USD,2020Q1,2020Q1,A,20836.5931
066368,20200630,2020,2,INDL,C,D,STD,VRSN,USD,2020Q2,2020Q2,A,23787.7251
066368,20200930,2020,3,INDL,C,D,STD,VRSN,USD,2020Q3,2020Q3,A,23406.5707
